CODGEO,P21_POP,P15_POP,SUPERF,NAIS1520,DECE1520,P21_MEN,NAISD22,DECESD22,P21_LOG,P21_RP,P21_RSECOCC,P21_LOGVAC,P21_RP_PROP,NBMENFISC21,PIMP21,MED21,TP6021,P21_EMPLT,P21_EMPLT_SAL,P15_EMPLT,P21_POP1564,P21_CHOM1564,P21_ACT1564,ETTOT21,ETAZ21,ETBE21,ETFZ21,ETGU21,ETGZ21,ETOQ21,ETTEF121,ETTEFP1021,REG,%_evol_creations_etabl,indicateur_dvm,prix_m2_logmts,%_evol_nb_ventes_logmts,%_evol_prix_m2_logmts,prix_m2_locaux,%_evol_nb_ventes_locaux,%_evol_prix_m2_locaux,pop_0_29ans,ind_jeunesse,tx_scolarisation,tx_pop_sans_diplome,tx_pop_bac+2_ou_+,densite_demographique,tx_evol_demographique,tx_vacance_log,tx_activite,tx_chomage,part_emplois_salaries,part_emplois_dans_la_commune,densite_etablissements,tx_etablissements,part_Ets_agriculture,part_Ets_industrie,part_Ets_construction,part_Ets_commerce_services,part_Ets_adm_publique,part_Ets_1_a_9_salariés,part_Ets_10_salaries_ou_+,population_category
50285,312.0,335.0,9.49,25.0,62.0,124.062027662717,6.0,14.0,166.062027662717,124.062027662717,25.0,17.0,106.019054453505,129.0,0.0,22820.0,0.0,53.0253584964977,40.0596803009312,61.3527091868282,171.435255369339,7.98867108933961,139.452328702852,8.0,4.0,0.0,0.0,2.0,0.0,2.0,7.0,0.0,28,-0.67,1.2990196078431373,2332.695652173913,0.35,0.48,,,,120.0,0.38,1.0,0.25,0.22,32.88,-0.07,0.1,0.81,0.05,0.76,0.31,0.84,0.06,0.5,0.0,0.0,0.25,0.25,0.875,0.0,0-500
50288,1297.0,1270.0,6.73,78.0,62.0,592.996526249189,16.0,15.0,654.931530731317,592.996526249189,32.4904941545586,29.4445103275687,448.786365712811,582.0,0.0,23240.0,0.0,353.939868685061,276.306217182052,415.266222307736,709.848437475626,38.8978625508481,569.692093749806,37.0,1.0,2.0,7.0,23.0,11.0,4.0,26.0,9.0,28,0.72,1.1206363234644277,2447.564516129032,0.05,0.61,2155.285714285714,-0.3,1.53,365.0,0.28,0.97,0.22,0.24,192.72,0.02,0.04,0.8,0.05,0.78,0.5,5.5,0.06,0.027,0.0541,0.1892,0.6216,0.1081,0.7027,0.2432,1k-2k
50289,704.0,724.0,19.89,45.0,22.0,297.837961964079,7.0,8.0,371.870081803618,297.837961964079,40.3811562761122,33.6509635634268,229.575947044944,298.0,0.0,20750.0,0.0,117.856662237367,77.3792738626658,105.190856225733,446.183043322385,35.6288065200078,355.445621477642,25.0,10.0,2.0,1.0,10.0,1.0,2.0,21.0,1.0,28,2.75,1.1458005437115466,1221.2613636363637,0.42,0.06,188.0,-0.33,-0.54,271.0,0.38,0.98,0.17,0.2,35.39,-0.03,0.09,0.8,0.08,0.66,0.26,1.26,0.08,0.4,0.08,0.04,0.4,0.08,0.84,0.04,501-1k
50290,343.0,341.0,8.86,24.0,28.0,162.989314358319,3.0,1.0,224.608361977366,162.989314358319,32.8634920634921,28.7555555555556,131.486823847407,165.0,0.0,20550.0,0.0,21.8786741730059,11.0963423195898,24.6154661354929,199.740381551945,20.2300317756912,168.613964924379,2.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,28,,1.29375,1223.6046511627908,0.54,-0.08,72.0,0.0,1.32,100.0,0.29,0.96,0.18,0.21,38.71,0.01,0.13,0.84,0.1,0.51,0.11,0.23,0.01,0.5,0.0,0.0,0.0,0.5,1.0,0.0,0-500
50291,116.0,132.0,4.64,13.0,8.0,53.0,3.0,0.0,88.0,53.0,12.0,23.0,39.0,54.0,0.0,21780.0,0.0,6.95145631067961,0.951456310679612,10.0,65.0,6.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28,,0.8915441176470589,1031.6666666666667,0.18,0.1,,,,45.0,0.39,1.0,0.26,0.13,25.0,-0.12,0.26,0.75,0.09,0.14,0.11,0.22,0.02,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0-500
50292,2746.0,2626.0,19.17,162.0,218.0,1146.4411319507,27.0,53.0,1306.10314159014,1146.4411319507,35.0226343725218,124.639375266916,782.16810203626,1151.0,48.0,22060.0,0.11,894.507829591652,759.910479813057,865.637184575357,1546.97095656278,106.608312200918,1219.12238657642,81.0,5.0,10.0,9.0,44.0,16.0,13.0,46.0,23.0,28,0.17,0.8284113610700946,1409.5380952380951,1.0,0.14,698.6363636363636,2.67,0.46,954.0,0.35,0.99,0.27,0.23,143.24,0.05,0.1,0.79,0.07,0.85,0.58,4.23,0.07,0.0617,0.1235,0.1111,0.5432,0.1605,0.5679,0.284,2k-5k
50294,1331.0,1248.0,10.31,89.0,122.0,552.362625681837,13.0,28.0,594.632288603185,552.362625681837,9.05778491171751,33.2118780096309,424.563329555426,547.0,0.0,26850.0,0.0,424.958483247394,366.971359457081,411.203191188061,793.765702179012,33.1490338444032,624.97608675958,42.0,1.0,3.0,10.0,22.0,9.0,6.0,28.0,10.0,28,1.2,1.2389028475711894,2083.6825396825398,0.4,0.49,2045.25,-0.5,4.21,430.0,0.32,1.0,0.18,0.32,129.1,0.07,0.06,0.79,0.04,0.86,0.54,4.07,0.08,0.0238,0.0714,0.2381,0.5238,0.1429,0.6667,0.2381,1k-2k
50295,148.0,132.0,5.41,8.0,7.0,58.1428571428571,6.0,3.0,79.1428571428572,58.1428571428571,11.0,10.0,44.4,53.0,0.0,21990.0,0.0,30.5141488578652,9.44377689791468,19.8408554278178,88.8,2.11428571428571,69.7714285714286,8.0,6.0,0.0,1.0,0.0,0.0,1.0,6.0,0.0,28,4.0,1.177570093457944,1158.888888888889,-0.1,0.43,,,,51.0,0.34,1.0,0.27,0.17,27.36,0.12,0.13,0.79,0.02,0.31,0.34,1.48,0.14,0.75,0.0,0.125,0.0,0.125,0.75,0.0,0-500
50296,221.0,221.0,3.42,9.0,10.0,102.405742968306,3.0,3.0,147.00865124571,102.405742968306,31.4247762863532,13.1781319910514,89.180115549887,109.0,0.0,28180.0,0.0,30.9715489237315,25.9315224938537,32.5228705044162,124.005167672858,5.04231028698896,92.7348889594765,6.0,1.0,0.0,1.0,3.0,0.0,1.0,5.0,0.0,28,1.33,0.8541114058355437,2117.1176470588234,0.89,0.17,,,,55.0,0.25,0.86,0.18,0.3,64.62,0.0,0.09,0.75,0.04,0.84,0.25,1.75,0.06,0.1667,0.0,0.1667,0.5,0.1667,0.8333,0.0,0-500
50297,1002.0,1069.0,10.22,55.0,55.0,449.976664364154,5.0,8.0,483.910387561035,449.976664364154,9.98050682261209,23.953216374269,350.572369131341,447.0,0.0,22710.0,0.0,118.506376039789,94.9994268749125,73.3531907289885,564.227506483561,38.7034945867662,414.03678456692,12.0,1.0,0.0,2.0,8.0,1.0,1.0,9.0,3.0,28,1.43,2.682857142857143,1284.8309859154929,-0.17,-0.72,4012.0,-0.6,0.3,328.0,0.33,0.99,0.29,0.18,98.04,-0.06,0.05,0.73,0.07,0.8,0.21,1.17,0.03,0.0833,0.0,0.1667,0.6667,0.0833,0.75,0.25,1k-2k
50298,648.0,647.0,16.98,36.0,37.0,265.543618000665,7.0,4.0,301.907254364301,265.543618000665,14.1414141414141,22.2222222222222,228.113354983721,261.0,0.0,23360.0,0.0,174.939358248098,134.737269450758,68.7278141905155,399.374199164126,16.0626895138295,310.793358121461,13.0,8.0,2.0,1.0,1.0,1.0,1.0,10.0,2.0,28,1.83,1.30752688172043,1077.9024390243903,-0.21,-0.13,,,,225.0,0.35,1.0,0.28,0.17,38.16,0.0,0.07,0.78,0.04,0.77,0.44,0.77,0.05,0.6154,0.1538,0.0769,0.0769,0.0769,0.7692,0.1538,501-1k
50299,220.0,217.0,3.45,9.0,14.0,84.0,0.0,1.0,114.0,84.0,24.0,6.0,72.0,83.0,0.0,21340.0,0.0,25.704523832482,19.704523832482,78.4583579554673,143.0,15.0,105.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,28,,1.6213235294117647,1595.5333333333333,0.25,0.23,,,,75.0,0.34,1.0,0.25,0.16,63.77,0.01,0.05,0.73,0.1,0.77,0.18,0.58,0.02,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0-500
50300,161.0,170.0,6.82,4.0,10.0,70.6829268292683,2.0,5.0,104.994853434773,70.6829268292683,28.2568807339451,6.05504587155966,56.9390243902439,70.0,0.0,21570.0,0.0,42.378393658749,21.7750284599253,62.0877523038717,105.042682926829,4.90853658536585,78.5365853658537,5.0,3.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,28,,1.0271186440677964,1069.75,0.75,-0.28,,,,50.0,0.31,0.96,0.29,0.16,23.61,-0.05,0.06,0.75,0.05,0.51,0.4,0.73,0.07,0.6,0.0,0.2,0.0,0.2,0.6,0.2,0-500
50302,287.0,272.0,2.81,20.0,7.0,117.05765454717,3.0,1.0,134.05765454717,117.05765454717,4.0,13.0,100.078030463899,116.0,0.0,22630.0,0.0,8.99922831663417,2.0120141984178,11.2555215054053,194.562817345647,8.02711890388626,148.532242349959,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,28,,2.2258064516129035,1389.35,0.05,0.2,,,,95.0,0.33,0.98,0.19,0.19,102.14,0.06,0.1,0.76,0.04,0.22,0.05,0.36,0.01,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0-500
50304,195.0,176.0,5.96,18.0,9.0,82.0,1.0,1.0,109.211538461538,82.0,17.0072115384615,10.2043269230769,65.0,75.0,0.0,20980.0,0.0,31.7571626056573,25.7571626056573,37.5739321528589,112.0,4.0,91.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,28,,1.9342105263157892,3128.5,1.53,2.12,,,,60.0,0.31,1.0,0.25,0.27,32.72,0.11,0.09,0.81,0.04,0.81,0.28,0.5,0.04,0.6667,0.0,0.0,0.0,0.3333,1.0,0.0,0-500
50305,725.0,727.0,13.34,72.0,21.0,292.474540362738,3.0,4.0,313.882374393092,292.474540362738,8.15536534489663,13.252468685457,252.61296474116,300.0,0.0,25060.0,0.0,37.5674417401642,22.4436021813123,38.1530179294441,448.443043537891,17.0018514247538,360.502630478254,10.0,4.0,0.0,3.0,1.0,0.0,2.0,8.0,0.0,28,3.67,4.270588235294117,2034.5151515151515,-0.06,0.24,8.0,-0.88,-0.96,230.0,0.32,0.93,0.2,0.22,54.35,-0.0,0.04,0.8,0.04,0.6,0.08,0.75,0.03,0.4,0.0,0.3,0.1,0.2,0.8,0.0,501-1k
50310,173.0,178.0,3.46,10.0,10.0,68.0957446808511,2.0,1.0,81.0968017633035,68.0957446808511,7.80063424947146,5.20042283298097,52.4521276595745,64.0,0.0,21120.0,0.0,13.8699595967738,6.37289361334011,13.2815829061185,103.063829787234,9.20212765957447,81.8989361702128,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,28,,1.1636363636363638,1067.9285714285713,1.33,0.06,,,,48.0,0.28,0.97,0.24,0.15,50.0,-0.03,0.06,0.79,0.09,0.46,0.13,0.29,0.01,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0-500
50311,225.0,232.0,10.41,14.0,1.0,100.856535953361,2.0,3.0,153.189869286694,100.856535953361,36.2307692307694,16.1025641025642,78.8671754475574,101.0,0.0,19550.0,0.0,40.8960501325758,13.0439676796773,36.7538963029996,137.095746314944,9.69363511079905,104.21226965278,5.0,4.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,28,0.25,0.5492307692307692,2306.590909090909,0.29,0.76,,,,80.0,0.36,1.0,0.28,0.19,21.61,-0.03,0.11,0.76,0.07,0.32,0.3,0.48,0.05,0.8,0.0,0.2,0.0,0.0,0.8,0.0,0-500
50312,138.0,141.0,7.85,7.0,10.0,69.9452054794521,2.0,4.0,109.177089537423,69.9452054794521,26.5080297688993,12.7238542890717,51.041095890411,71.0,0.0,19740.0,0.0,22.2526720900159,6.97560383071657,25.7786506519112,77.5068493150685,4.72602739726027,57.6575342465753,6.0,4.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,28,1.0,2.0072727272727278,941.3225806451613,0.55,-0.2,,,,35.0,0.25,0.87,0.25,0.27,17.58,-0.02,0.12,0.74,0.06,0.31,0.29,0.76,0.09,0.6667,0.0,0.0,0.1667,0.1667,0.8333,0.0,0-500
50315,246.0,282.0,9.75,10.0,24.0,113.085847088412,9.0,0.0,151.085847088412,113.085847088412,9.0,29.0,89.0013469635467,115.0,0.0,20930.0,0.0,48.2941339971685,27.4778996457037,47.7572022888626,139.700162328038,9.74395574243254,104.12592636579,6.0,3.0,0.0,1.0,1.0,0.0,1.0,4.0,1.0,28,-0.75,1.745679012345679,965.5568181818181,2.67,0.12,,,,69.0,0.28,0.94,0.3,0.13,25.23,-0.13,0.19,0.75,0.07,0.57,0.35,0.62,0.05,0.5,0.0,0.1667,0.1667,0.1667,0.6667,0.1667,0-500
50317,273.0,259.0,4.59,24.0,8.0,99.81636117132,1.0,3.0,122.280748635707,99.81636117132,14.9762583095917,7.48812915479583,88.0502881020216,99.0,0.0,23300.0,0.0,21.3775067875581,7.42923489762619,14.5622013551402,180.051244944507,5.10920904399909,142.992015537885,6.0,2.0,0.0,2.0,1.0,0.0,1.0,6.0,0.0,28,3.5,0.8884615384615385,1289.304347826087,0.35,0.0,,,,107.0,0.39,0.92,0.09,0.31,59.48,0.05,0.06,0.79,0.03,0.35,0.12,1.31,0.06,0.3333,0.0,0.3333,0.1667,0.1667,1.0,0.0,0-500
50321,480.0,518.0,4.74,27.0,13.0,201.739314053783,3.0,3.0,219.721614938738,201.739314053783,4.28150021070375,13.700800674252,186.549794940829,197.0,0.0,26450.0,0.0,19.1780048103007,11.1380641466968,37.1687484624715,254.483253537234,4.0372233832641,191.453642552288,6.0,4.0,1.0,0.0,0.0,0.0,1.0,6.0,0.0,28,8.0,1.715142428785607,1292.9756097560976,0.86,0.02,,,,135.0,0.28,1.0,0.14,0.35,101.27,-0.07,0.06,0.75,0.02,0.58,0.08,1.27,0.03,0.6667,0.1667,0.0,0.0,0.1667,1.0,0.0,0-500
50324,109.0,128.0,2.86,4.0,5.0,37.9553571428571,0.0,0.0,48.9553571428571,37.9553571428571,7.0,4.0,33.0892857142857,0.0,0.0,0.0,0.0,17.5743370768443,6.86897993398715,15.1460279917078,67.1517857142857,4.86607142857143,55.4732142857143,2.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,28,0.0,1.9666666666666668,668.125,7.0,-0.43,,,,30.0,0.28,0.92,0.18,0.22,38.11,-0.15,0.08,0.83,0.07,0.39,0.26,0.7,0.05,0.0,0.5,0.0,0.0,0.5,1.0,0.0,0-500
50326,235.0,240.0,10.8,16.0,6.0,107.359903048398,2.0,3.0,185.615800140549,107.359903048398,58.9460004070746,19.3098966850762,88.6474570276501,104.0,0.0,21330.0,0.0,24.9549310815449,8.10580083134453,31.6043306837469,126.386937438496,7.8885638382409,92.8109439979903,8.0,5.0,1.0,0.0,1.0,1.0,1.0,7.0,0.0,28,-0.33,1.3788617886178862,1440.6875,0.68,0.08,,,,75.0,0.32,0.91,0.21,0.24,21.76,-0.02,0.1,0.73,0.06,0.32,0.2,0.74,0.07,0.625,0.125,0.0,0.125,0.125,0.875,0.0,0-500
50327,195.0,168.0,7.6,14.0,7.0,88.9119170984456,5.0,1.0,115.144059955588,88.9119170984456,15.1339285714286,11.0982142857143,58.6010362694301,82.0,0.0,19210.0,0.0,18.1427699740011,3.99486196675222,21.0430107526882,117.20207253886,14.1450777202073,100.025906735751,5.0,3.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,28,0.0,1.2259615384615383,1000.7,0.33,-0.01,,,,90.0,0.46,0.96,0.3,0.18,25.66,0.16,0.1,0.85,0.12,0.22,0.15,0.66,0.06,0.6,0.0,0.0,0.2,0.2,1.0,0.0,0-500
50328,764.0,788.0,20.27,53.0,42.0,322.00228878675,7.0,0.0,388.17151955598,322.00228878675,33.0846153846153,33.0846153846153,260.717303385999,312.0,0.0,19990.0,0.0,65.9918889627135,32.1140242416353,65.113417035688,461.315936495251,22.9076025882711,344.35536217807,14.0,5.0,1.0,3.0,4.0,2.0,1.0,13.0,0.0,28,2.0,0.4917355371900826,1401.4285714285713,0.75,0.25,,,,245.0,0.32,0.97,0.28,0.13,37.69,-0.03,0.09,0.75,0.05,0.49,0.14,0.69,0.04,0.3571,0.0714,0.2143,0.2857,0.0714,0.9286,0.0,501-1k
50332,718.0,661.0,17.21,40.0,34.0,332.075401861618,2.0,8.0,495.974425003986,332.075401861618,127.021742935335,36.8772802070329,271.483516934322,332.0,0.0,24190.0,0.0,97.9219881857755,67.4420988790405,103.336164330361,430.067861874976,24.4107643652286,314.516227491801,22.0,9.0,1.0,1.0,8.0,2.0,3.0,20.0,1.0,28,0.33,1.3153049482163404,2494.8596491228072,0.19,0.76,1847.6666666666667,0.5,2.59,235.0,0.33,0.96,0.21,0.2,41.72,0.09,0.07,0.73,0.06,0.69,0.23,1.28,0.07,0.4091,0.0455,0.0455,0.3636,0.1364,0.9091,0.0455,501-1k
50334,272.0,274.0,11.56,16.0,18.0,121.123004781393,4.0,1.0,167.649753752587,121.123004781393,27.916049382716,18.6106995884773,90.133439530581,116.0,0.0,22550.0,0.0,43.8330593187433,22.8227473548655,36.465759032659,175.561238147031,3.12965773447772,143.13695126024,9.0,5.0,0.0,0.0,3.0,1.0,1.0,8.0,1.0,28,1.33,1.8142857142857145,1055.84,-0.04,0.19,,,,104.0,0.38,0.97,0.19,0.17,23.53,-0.01,0.11,0.82,0.02,0.52,0.25,0.78,0.07,0.5556,0.0,0.0,0.3333,0.1111,0.8889,0.1111,0-500
50335,496.0,511.0,14.71,46.0,17.0,219.378434597417,8.0,4.0,275.777011109873,219.378434597417,28.1992882562278,28.1992882562278,175.939016460902,216.0,0.0,22040.0,0.0,43.9926333437767,24.9395626796902,48.9684770678684,311.849853088242,25.0672548426782,253.872218552344,10.0,6.0,0.0,0.0,2.0,0.0,2.0,8.0,0.0,28,2.0,1.3258239465999166,1669.6857142857143,0.67,0.2,,,,155.0,0.31,0.97,0.2,0.22,33.72,-0.03,0.1,0.81,0.08,0.57,0.14,0.68,0.05,0.6,0.0,0.0,0.2,0.2,0.8,0.0,0-500
50336,214.0,233.0,6.67,8.0,15.0,100.826923076923,2.0,1.0,143.598852901484,100.826923076923,27.8514891880865,14.9204406364749,88.4807692307692,93.0,0.0,23360.0,0.0,24.6119294565092,7.12154484112461,16.4983022438788,122.432692307692,6.17307692307692,92.5961538461538,3.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,28,,1.8823529411764703,1490.695652173913,0.92,0.34,,,,59.0,0.28,1.0,0.28,0.21,32.08,-0.08,0.1,0.76,0.05,0.29,0.2,0.45,0.03,0.3333,0.0,0.0,0.3333,0.3333,1.0,0.0,0-500
50338,311.0,352.0,14.04,17.0,21.0,157.149381584247,4.0,6.0,271.198058832924,157.149381584247,75.3349060725206,38.7137711761564,123.724422058059,159.0,0.0,20690.0,0.0,57.0892792161804,26.2242512719947,83.5632784758392,173.370351020571,7.38358774945574,138.398186365694,16.0,8.0,1.0,0.0,5.0,1.0,2.0,15.0,0.0,28,1.0,0.5619047619047619,889.0769230769231,-0.23,-0.2,,,,63.0,0.2,1.0,0.25,0.13,22.15,-0.12,0.14,0.8,0.04,0.46,0.33,1.14,0.1,0.5,0.0625,0.0,0.3125,0.125,0.9375,0.0,0-500
50340,186.0,183.0,4.79,8.0,9.0,86.6031746031746,1.0,1.0,115.603174603175,86.6031746031746,17.0,12.0,67.9047619047619,84.0,0.0,21180.0,0.0,6.91304857498382,2.97654063847588,11.1747792120263,118.095238095238,7.87301587301587,82.6666666666667,3.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,28,,0.7641878669275929,1449.9,-0.17,0.39,,,,50.0,0.27,1.0,0.19,0.2,38.83,0.02,0.1,0.7,0.07,0.43,0.06,0.63,0.03,0.6667,0.0,0.0,0.0,0.3333,1.0,0.0,0-500
50341,2001.0,2082.0,5.89,116.0,298.0,975.789901910817,19.0,59.0,1115.98313693261,975.789901910817,24.5593988359339,115.633836185855,408.025896578861,990.0,0.0,20120.0,0.0,1108.68771124836,971.154914240614,1066.60350323055,1142.92568043287,77.4684300453242,848.900251338524,79.0,3.0,9.0,9.0,43.0,18.0,15.0,56.0,22.0,28,0.0,1.2141391719638113,1514.9636363636364,0.43,0.06,1195.076923076923,-0.13,-0.26,687.0,0.34,0.97,0.33,0.16,339.73,-0.04,0.1,0.74,0.07,0.88,0.97,13.41,0.08,0.038,0.1139,0.1139,0.5443,0.1899,0.7089,0.2785,2k-5k
50342,798.0,811.0,5.4,34.0,47.0,373.688924885645,7.0,7.0,605.068859096173,373.688924885645,209.343750000001,22.0361842105264,308.628655104344,364.0,0.0,23050.0,0.0,132.996378034815,89.183386136697,116.867798226271,434.059343944828,20.9325832869883,311.220795721075,25.0,10.0,0.0,2.0,8.0,3.0,5.0,24.0,1.0,28,0.86,1.6842105263157894,2228.8333333333335,-0.15,0.21,695.3333333333334,0.5,14.28,185.0,0.23,1.0,0.25,0.2,147.78,-0.02,0.04,0.72,0.05,0.67,0.31,4.63,0.07,0.4,0.0,0.08,0.32,0.2,0.96,0.04,501-1k
50345,699.0,651.0,7.66,32.0,27.0,287.674404737471,3.0,5.0,314.934854898242,287.674404737471,10.096463022508,17.1639871382636,254.375895540576,285.0,0.0,24050.0,0.0,57.8435655105151,33.7024623432226,61.1128336192609,417.84501808668,19.0244706279356,330.307676390238,11.0,2.0,2.0,2.0,2.0,0.0,3.0,10.0,1.0,28,1.4,0.9166666666666666,1469.4897959183672,1.33,0.21,,,,215.0,0.31,1.0,0.17,0.3,91.25,0.07,0.05,0.79,0.05,0.58,0.14,1.44,0.04,0.1818,0.1818,0.1818,0.1818,0.2727,0.9091,0.0909,501-1k
50347,245.0,252.0,7.49,20.0,6.0,114.101332192786,3.0,2.0,153.43466552612,114.101332192786,27.9473684210527,11.3859649122807,88.1526309012518,107.0,0.0,22410.0,0.0,31.754397233934,14.9933139600813,31.5356286678538,145.072984921335,4.91772116743956,123.517651256315,7.0,5.0,0.0,1.0,0.0,0.0,1.0,6.0,0.0,28,0.5,0.8968282901932192,1131.8823529411766,1.27,-0.01,,,,65.0,0.27,1.0,0.23,0.24,32.71,-0.03,0.07,0.85,0.03,0.47,0.22,0.93,0.06,0.7143,0.0,0.1429,0.0,0.1429,0.8571,0.0,0-500
50349,1405.0,1350.0,9.81,48.0,154.0,682.786021888717,10.0,21.0,1576.98504627896,682.786021888717,826.349268292684,67.8497560975611,484.982072766121,695.0,0.0,24540.0,0.0,364.952598951827,284.426189950321,386.256856880376,689.128468777881,44.4862682291349,487.529685228894,46.0,1.0,2.0,2.0,31.0,11.0,10.0,35.0,6.0,28,0.67,1.0207472667929611,2252.9795918367345,0.5,0.23,3179.222222222222,-0.43,0.02,290.0,0.21,0.99,0.25,0.25,143.22,0.04,0.04,0.71,0.06,0.78,0.53,4.69,0.07,0.0217,0.0435,0.0435,0.6739,0.2174,0.7609,0.1304,1k-2k
50350,534.0,546.0,16.94,49.0,28.0,238.274163678688,3.0,2.0,322.613344260198,238.274163678688,45.1116547296448,39.227525851865,189.360968033369,222.0,0.0,20870.0,0.0,51.0784796041341,12.1827054922191,62.8272915701945,330.968844551366,15.1600918635054,268.792521308924,11.0,4.0,0.0,1.0,5.0,1.0,1.0,6.0,0.0,28,0.25,1.2717948717948715,1148.2857142857142,0.17,-0.14,,,,201.0,0.38,0.99,0.22,0.24,31.52,-0.02,0.12,0.81,0.05,0.24,0.15,0.65,0.05,0.3636,0.0,0.0909,0.4545,0.0909,0.5455,0.0,501-1k
50351,87.0,73.0,3.86,8.0,3.0,36.0428571428571,0.0,0.0,42.7095238095238,36.0428571428571,2.5,4.16666666666667,33.5571428571429,0.0,0.0,0.0,0.0,5.88520371154464,0.91377514011607,4.43529411764706,53.4428571428571,3.72857142857143,44.7428571428571,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,28,,2.2439024390243905,1035.8,-0.29,-0.01,,,,34.0,0.39,1.0,0.31,0.24,22.54,0.19,0.1,0.84,0.07,0.16,0.11,0.26,0.03,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0-500
50352,340.0,329.0,6.45,16.0,15.0,132.808362925088,1.0,1.0,150.037326889052,132.808362925088,8.1077477477478,9.12121621621628,105.360528590172,126.0,0.0,20730.0,0.0,22.7554905820905,12.5884153657101,22.0774834256476,216.785988902829,13.2685576888417,161.832500073018,8.0,2.0,0.0,2.0,3.0,1.0,1.0,5.0,1.0,28,4.0,0.5402298850574713,1045.3793103448277,0.71,0.32,,,,135.0,0.4,0.97,0.25,0.17,52.71,0.03,0.06,0.75,0.06,0.55,0.1,1.24,0.06,0.25,0.0,0.25,0.375,0.125,0.625,0.125,0-500
50353,25.0,33.0,3.97,0.0,1.0,8.29829404433651,0.0,0.0,41.0826077698267,8.29829404433651,19.8692810457516,12.9150326797386,2.37094115552472,0.0,0.0,0.0,0.0,552.817198932041,495.372892127669,554.879453713406,21.6324068740908,0.0,15.6524950517837,49.0,4.0,1.0,0.0,43.0,15.0,1.0,36.0,9.0,28,1.5,1.505270092226614,,,,,,,5.0,0.2,1.0,0.0,0.72,6.3,-0.24,0.31,0.72,0.0,0.9,25.56,12.34,5.9,0.0816,0.0204,0.0,0.8776,0.0204,0.7347,0.1837,0-500
50356,785.0,849.0,9.84,48.0,44.0,358.501830418454,12.0,5.0,444.069759148965,358.501830418454,34.2271714922047,51.3407572383071,264.790024465727,346.0,0.0,21220.0,0.0,92.0326526570871,60.9325863888765,86.8811196375565,463.995851548339,48.9995658279176,342.56209861418,12.0,3.0,2.0,0.0,5.0,2.0,2.0,10.0,1.0,28,1.67,1.022222222222222,1467.3015873015872,0.12,0.1,372.0,2.0,0.65,290.0,0.37,0.97,0.29,0.17,79.78,-0.08,0.12,0.74,0.11,0.66,0.2,1.22,0.03,0.25,0.1667,0.0,0.4167,0.1667,0.8333,0.0833,501-1k
50357,70.0,89.0,4.35,1.0,7.0,34.0277777777778,0.0,4.0,61.0277777777778,34.0277777777778,18.0,9.0,25.2777777777778,0.0,0.0,0.0,0.0,14.6581413258658,4.93591910364359,26.7975010779881,42.7777777777778,2.91666666666667,26.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,28,0.0,6.142857142857142,1498.4,9.0,1.1,,,,5.0,0.07,1.0,0.3,0.13,16.09,-0.21,0.15,0.61,0.07,0.34,0.34,0.23,0.03,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0-500
50359,2943.0,3013.0,62.63,105.0,331.0,1395.94806555097,16.0,75.0,1925.95805466867,1395.94806555097,222.49924295634,307.510746161356,943.018272316156,1359.0,42.0,21810.0,0.16,1503.44956353433,1269.65458357654,1600.44492677889,1525.80577260254,130.007824246951,1066.83748694697,104.0,18.0,7.0,4.0,53.0,16.0,22.0,83.0,18.0,28,0.25,1.212076322223545,1517.5228070175438,1.24,0.33,1181.0689655172414,3.14,1.7,678.0,0.23,0.98,0.32,0.19,46.99,-0.02,0.16,0.7,0.09,0.84,0.99,1.66,0.07,0.1731,0.0673,0.0385,0.5096,0.2115,0.7981,0.1731,2k-5k
